websites_link,HTMLElement,Category
https://www.vans.eu/,"<button data-add-to-cart-text=""add to cart"" data-added-to-cart-text=""Added"" type=""button"" data-sticky-options=""{&quot;enabled&quot;:true, &quot;elementSelector&quot;: &quot;#product-attr-form #ecom-product-actions .add-to-bag-js&quot;, &quot;showFor&quot;: [&quot;xlarge&quot;, &quot;large&quot;, &quot;small&quot;, &quot;medium&quot;], &quot;location&quot;:{&quot;above&quot;: &quot;&quot;, &quot;inview&quot;: &quot;hide&quot;, &quot;below&quot;: &quot;hide&quot;}, &quot;customLocations&quot;:[{&quot;selector&quot;: &quot;footer.extended&quot;, &quot;state&quot;: &quot;hide&quot;}], &quot;img&quot;: {&quot;enabled&quot;: true, &quot;useMetaImage&quot;:true, &quot;label&quot;: &quot;Colour:&quot;, &quot;scrollOnClick&quot;: true}, &quot;productInfo&quot;: {&quot;enabled&quot;: true}, &quot;buttonText&quot;: &quot;Add to cart&quot;, &quot;productPrice&quot;: {&quot;enabled&quot;:true}, &quot;quantity&quot;: {&quot;enabled&quot;: false}, &quot;navigation&quot;: {&quot;enabled&quot;: false }, &quot;errorMessaging&quot; : {&quot;enabled&quot;: false}, &quot;signInButtonConfig&quot;: { &quot;enabled&quot;:true, &quot;hideStickyOnMobile&quot;: false}, &quot;productPromo&quot;: {&quot;enabled&quot;:true, &quot;selector&quot;: &quot;.product-promo&quot;}, &quot;sizeSelection&quot; : {&quot;label&quot;: &quot;SIZE (UK):&quot;, &quot;sizeAsSeparateContainer&quot;:true, &quot;displayEmpty&quot;:true, &quot;emptyValue&quot;: &quot;-&quot;, &quot;scrollOnClick&quot;: true}, &quot;scrollOnAddToCartAction&quot;: {&quot;enabled&quot;:true}, &quot;overrideConfig&quot;:{&quot;small&quot;:{&quot;favoritesButton&quot;:{&quot;enabled&quot;:false},&quot;scrollOnAddToCartAction&quot;:{&quot;enabled&quot;:false},&quot;img&quot;:{&quot;enabled&quot;:false},&quot;productInfo&quot;:{&quot;enabled&quot;:false},&quot;productPrice&quot;:{&quot;enabled&quot;:false},&quot;location&quot;:{&quot;above&quot;:&quot;bottom&quot;,&quot;inview&quot;:&quot;hide&quot;,&quot;below&quot;:&quot;hide&quot;},&quot;customLocations&quot;:[{&quot;selector&quot;: &quot;footer.extended&quot;, &quot;state&quot;: &quot;below&quot;}]}}}"" data-sticky-text=""add to cart"" class=""product-content-form-add-to-bag button add-to-bag primary add-to-bag-js"" data-sticky-select-size-label=""Choose your size"" aria-label=""add to cart"">add to cart</button>",Add To Cart
https://store.acer.com/en-gb/?internal_source=mktg_hp-nav&internal_medium=link&internal_campaign=internal,"<button type=""submit"" title=""Add to Basket"" class=""action tocart primary button btn-cart"">
                                                <span>Add to Basket</span>
                                            </button>",Add To Cart
https://www.elo7.com.br/,"<a href=""/cart/add-item/133BC0B?qrid=UjdaxkJJtWGR&amp;nav=sch_pd_sr_1_1&amp;quantityForm=0"" id=""add-to-cart"" title=""Clique para comprar o produto Cesto organizador de brinquedos pinceladas (bag)"" rel=""nofollow"" data-ga-tracker-category=""Produto"" data-ga-tracker-action=""addToCart"" data-ga-tracker-label=""133BC0B"" class=""btn btn-green btn-buy "">
	














	



	
	
		<svg width=""22"" height=""18"" class="""">
			
			<image xlink:href=""https://images.elo7.com.br/assets/v3/mobile/svg/comprar-produto.svg"" src=""https://images.elo7.com.br/assets/v3/mobile/png/comprar-produto.png"" width=""22"" height=""18"" class=""""></image>
		</svg>
	


	Comprar este produto
</a>",Add To Cart
https://shop.mango.com/mt/women,"<button class=""sg-s-btn add-cart"" id=""productFormAdd"" type=""button"">Add to shopping bag</button>",Add To Cart
https://www.jarir.com/,"<button data-v-3a81a6fa="""" type=""button"" data-testid=""addToCart"" class=""button button--add-to-cart button--primary button--fluid"" aria-label=""??? ????? ????????"" title=""??? ????? ????????""><!----> <div class=""icon button__icon""><svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 22 22""><path d=""M1.408 0C.68 0 .085.604.085 1.342c0 .737.595 1.342 1.323 1.342A1.337 1.337 0 0 0 2.6.772a3 3 0 0 1 2.167 2.394l2.48 14.291a1.994 1.994 0 0 0 1.79 1.647 1.68 1.68 0 0 0-.352 1.022c0 .923.744 1.678 1.654 1.678a1.673 1.673 0 1 0 1.313-2.684h4.321a1.68 1.68 0 0 0-.34 1.006c0 .923.743 1.678 1.653 1.678s1.654-.755 1.654-1.678c0-.378-.13-.724-.34-1.006h1.663v-.67H9.204A1.326 1.326 0 0 1 7.9 17.34l-.448-2.58h10.586a2.326 2.326 0 0 0 2.252-1.801L22 5.735 5.65 4.382 5.42 3.05C5.112 1.288 3.6 0 1.835 0h-.428zM13.47 7.063c.254 0 .458.206.458.458v1.835h1.835a.458.458 0 1 1 0 .917h-1.835v1.834a.457.457 0 0 1-.458.459.457.457 0 0 1-.459-.459v-1.834h-1.834a.46.46 0 0 1 0-.917h1.834V7.52c0-.252.204-.458.459-.458z""></path></svg></div> <span class=""button__content button__content--with-icon"">
  ??? ????? ????????
</span> <!----></button>",Add To Cart
https://www.ulta.com/,"<button data-nav-description=""Add To Bag"" aria-label=""Add To Bag"" type=""button"" class=""Button Button__primary Button--large Button--block""><span>Add To Bag</span></button>",Add To Cart
https://www.sears.com/,"<button class=""button-primary"" type=""submit"" role=""button"" data-id=""addToCart"" data-analytics-title=""PDP > RHR > Add To Cart"" data-analytics-no-listen="""" style=""visibility: visible;"">
                            
                                
                                    Add to Cart
                                
                            
                        </button>",Add To Cart
https://www.qvc.com/,"<button type=""button"" data-href=""https://www.qvc.com/AddToCart?storeId=10251&amp;catalogId=10151&amp;langId=-1&amp;orderId=.&amp;URL=OrderItemDisplay%3FupdatePrices%3D1%26calculationUsageId%3D-1%26orderId%3D.&amp;catentryResolver=nonTechnicalKey&amp;productNumber=A521244&amp;itemNumber=A521667&amp;colorCode=000&amp;sizeCode=000&amp;quantity=1&amp;errorViewName=ProdNotFoundView"" data-product-id=""A521244"" data-href-overlay-generic-error=""/info/popups/checkout/generic-error.html"" data-href-overlay-auto-delivery=""/info/popups/checkout/auto-delivery.A521244.html"" data-href-overlay-advanced-order=""/info/popups/checkout/advanced-order-confirmation.html"" data-action=""A"" class=""btn btn-primary btnAddToCart""><span>Add To Cart</span></button>",Add To Cart
https://www.ifixit.com/,"<button type=""submit"" class=""button button--blue"" name=""add"" data-submit-button="""">
            <span data-submit-button-text="""">
              
                Add to Cart
              
            </span>
          </button>",Add To Cart
https://uk.tommy.com/,"<button data-click-target="""" data-testid=""add-to-bag__add"" type=""button"" class=""Button Button__primary add-to-bag__add add-to-bag__add_3BB7m"" data-partnumber=""AW0AW109250GJ""><span>Add to bag</span></button>",Add To Cart
https://www.hermes.com/us/en/,"<button _ngcontent-apollo-c100="""" class=""button-dark width-full"" type=""submit"" name=""add-to-cart"" id=""add-to-cart-button-in-stock-525ab6d6-9a22-46fa-936c-adcddd2a3b59""><!---->Add to cart<!----></button>",Add To Cart
https://store.arduino.cc/,"<button type=""submit"" id=""button-add-to-cart"" class=""button-add-atc product-form--atc-button atc-button mdc-ripple-surface mdc-ripple-upgraded pn-button-1fqkrzvmxya"" data-shipping-limitations=""0"" data-product-atc="""">
        <span class=""atc-button--text"">
          
            Add to cart
          
        </span>
        <span class=""atc-button--icon""><svg aria-hidden=""true"" focusable=""false"" role=""presentation"" width=""26"" height=""26"" viewBox=""0 0 26 26"" xmlns=""http://www.w3.org/2000/svg"">
  <g fill-rule=""nonzero"" fill=""currentColor"">
    <path d=""M13 26C5.82 26 0 20.18 0 13S5.82 0 13 0s13 5.82 13 13-5.82 13-13 13zm0-3.852a9.148 9.148 0 1 0 0-18.296 9.148 9.148 0 0 0 0 18.296z"" opacity="".29""></path><path d=""M13 26c7.18 0 13-5.82 13-13a1.926 1.926 0 0 0-3.852 0A9.148 9.148 0 0 1 13 22.148 1.926 1.926 0 0 0 13 26z""></path>
  </g>
</svg></span>
      </button>",Add To Cart
https://grifo210.com/en/,"<button type=""submit"" title=""Add to Cart"" class=""action primary tocart no-extra-ue-hide btn-fix"" id=""product-addtocart-button"">
                <span class="""">Add to Cart</span>
<!--                <span class=""mobile-only-1280"">--><!--</span>-->
            </button>",Add To Cart
https://www.mediamarkt.de/,"<button type=""button"" class=""StyledButton-sc-140xkaw-1 iGxCxO StyledButton-sc-1bveayl-0 gvJvME"" id=""pdp-add-to-cart-button"" data-test=""a2c-Button""><div width=""24"" height=""24"" class=""Icon-sc-1vrq823-0 iMdSTb""><svg width=""32"" height=""32"" viewBox=""0 0 24 24""><path d=""M20 20a2 2 0 1 1-2-2 2 2 0 0 1 2 2zM8 18a2 2 0 1 0 2 2 2 2 0 0 0-2-2zM21.5 4H5.72l-.56-1a2 2 0 0 0-1.74-1H2.5a.5.5 0 0 0-.5.5v1a.5.5 0 0 0 .5.5h.92l4.28 7.49a2.19 2.19 0 0 0 .27.35l-1.86 3.7a.77.77 0 0 0 0 .71l.22.38A.76.76 0 0 0 7 17h12.5a.5.5 0 0 0 .5-.5v-1a.5.5 0 0 0-.5-.5H8.62l1-2.09a2.74 2.74 0 0 0 .64.09h6.23A2.94 2.94 0 0 0 19 11.49l2.35-4.13A4.76 4.76 0 0 0 22 5v-.5a.5.5 0 0 0-.5-.5z""></path></svg></div><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">in the cart</font></font></button>",Add To Cart
https://www.ae.com/us/en,"<button class=""btn btn-primary qa-btn-add-to-bag   qa-add-to-bag btn-block"" name=""addToBag"" type=""submit"">
  
          Add to Bag
        
</button>",Add To Cart
https://www.cabelas.com/shop/en,"<a id=""SKU_List_Widget_Add2CartButton_3074457345619549378_table"" aria-label=""Add to Cart Button for P&amp;D Metal Works Whitetail Campfire Ring - 48&quot; dia. x 12&quot;H "" class=""btn primary chartcomposerprimary left pdp_chart_addtocart_button ss125"" onkeypress=""javascript: if (typeof onBehalfUtilitiesJS == 'undefined') {MessageHelper.setFocusElement('SKU_List_Widget_Add2CartButton_3074457345619549378_table');} else if (onBehalfUtilitiesJS.csrProceedCheck()) {MessageHelper.setFocusElement('SKU_List_Widget_Add2CartButton_3074457345619549378_table');} else {MessageHelper.displayErrorMessage(MessageHelper.messages['ERROR_CSR_USER_PROCEED']);}"" href=""javascript: if (typeof onBehalfUtilitiesJS == 'undefined') {setCurrentId('SKU_List_Widget_Add2CartButton_3074457345619549378_table');updateDefaultQuantity3074457345619549378();NewChartComposerDetailJS.addSkus2ShopCartAjax('3074457345619540195','3074457345619549378',productDisplayJS.getPersonalizationParams());} else if (onBehalfUtilitiesJS.csrProceedCheck()) {setCurrentId('SKU_List_Widget_Add2CartButton_3074457345619549378_table');updateDefaultQuantity3074457345619549378();NewChartComposerDetailJS.addSkus2ShopCartAjax('3074457345619540195','3074457345619549378',productDisplayJS.getPersonalizationParams());} else {MessageHelper.displayErrorMessage(MessageHelper.messages['ERROR_CSR_USER_PROCEED']);} "">Add to Cart</a>",Add To Cart
https://eu.gymshark.com/,"<button id=""add-to-cart_cta_pdp"" class=""Styles__Button-sc-1kpnvfh-4 cfXdbv"" type=""button""><svg class=""Styles__CartIcon-sc-1swafzl-1 duVsMV"" width=""50px"" height=""50px"" viewBox=""0 0 50 50"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" role=""img"" aria-labelledby=""42610410-50f9-40c2-864b-1ca2bc18d9e9""><title id=""42610410-50f9-40c2-864b-1ca2bc18d9e9"">Cart</title><g stroke=""none"" stroke-width=""1"" fill=""none"" fill-rule=""evenodd""><path d=""M45,14.8732257 L36.081895,14.8732257 L36.081895,11.4774544 C36.081895,5.14878873 31.3357722, 0 25.5019853,0 C19.668463,0 14.9228697,5.14878873 14.9228697,11.4774544 L14.9228697,14.8732257 L6, 14.8732257 L6,50 L45,50 L45,14.8732257 Z M21,12.254649 C21,7.89394064 23.4326972,6 26.4655326, 6 C29.498368,6 32,7.89394064 32,12.254649 L32,16 L21,16 L21,12.254649 Z"" fill=""#000000""></path></g></svg>Add to bag<span class=""Styles__Overlay-sc-1kpnvfh-1 fnrLCk""><svg class=""Styles__Tick-sc-1kpnvfh-3 hWqErW"" viewBox=""0 0 50 50"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" role=""img"" aria-labelledby=""b6cc1b78-5879-4bdc-9f1c-2993cd89fc85""><title id=""b6cc1b78-5879-4bdc-9f1c-2993cd89fc85"">Tick</title><g stroke=""none"" stroke-width=""1"" fill=""none"" fill-rule=""evenodd""><polygon fill=""#FFFFFF"" fill-rule=""nonzero"" points=""14.6553946 35.392902 5.19935444 25.8272493 0 31.0869305 12.4784711 43.7100827 12.4927896 43.6954946 14.7708631 46 50 10.3619014 44.6998024 5""></polygon></g></svg><svg xmlns=""http://www.w3.org/2000/svg"" class=""Styles__Loading-sc-1kpnvfh-2 dgVlnO"" width=""24"" height=""24"" viewBox=""0 0 24 24"" role=""img"" aria-labelledby=""b264cae5-5b9a-4cfa-939a-80168287bd97""><title id=""b264cae5-5b9a-4cfa-939a-80168287bd97"">Loading</title><g fill=""none"" fill-rule=""evenodd"" stroke=""none"" stroke-width=""1""><path fill=""#000"" d=""M12 5.25v1.5a5.25 5.25 0 105.246 5.466L17.25 12h1.5a6.75 6.75 0 11-6.987-6.746L12 5.25z""></path></g></svg></span></button>",Add To Cart
https://shop.lululemon.com/,"<button class=""button-qfnRT lll-text-button purchase-methods_addToBag__1O17H buttonPrimary-1m-xO buttonBlock-3QinT"" aria-disabled=""false"" type=""button"" data-lulu-track=""pdp-add-to-bag-regular-enabled"">Add to Bag</button>",Add To Cart
https://www.jcrew.com/mt/,"<button data-qaid=""pdpProductActionsAddToBagButton"" id=""btn__add-to-bag-wide"" class=""ProductActions__add-to-bag___2-5IR QuickshopContainer__add-to-bag___33NG2 ProductActions__wide___1z0xL"" type=""button"" aria-label=""Add to Bag"" aria-describedby=""c-product__message""><span>Add to Bag</span></button>",Add To Cart
https://www.harrods.com/en-mt/,"<button id=""addToBag-button"" type=""button"" data-test=""addToBag-button"" class=""e45gxny4 ejvxan30 css-zojf6a e1x2nzqn0"" style=""transform: scale(1);""><span class=""css-70qvj9 ejvxan31"" style=""opacity: 1;"">Add to bag</span></button>",Add To Cart
https://front.wemakeprice.com/main,"<button class=""btn_sys big_xl cart"" data-option-btn=""cart"" data-gtm-category=""PC_??"" data-gtm-label=""????"" data-gtm-action=""????_??"" data-gtm-vis-first-on-screen-8207576_2001=""991"" data-gtm-vis-total-visible-time-8207576_2001=""100"" data-gtm-vis-has-fired-8207576_2001=""1""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">shopping basket</font></font></button>",Add To Cart
https://www.jbhifi.com.au/,"<button type=""button"" class=""Button-module_jbclBtn__HwYX1 Button-module_jbclBtn__primary__QQ-Lr Button-module_jbclBtn__fullWidth__AlpoW pdp-jss96"" data-state=""default""><span><svg width=""26"" height=""17"" fill=""none"" xmlns=""http://www.w3.org/2000/svg""><path fill-rule=""evenodd"" clip-rule=""evenodd"" d=""M25.535 2.92a.374.374 0 00-.283-.097H10.286l-.41-1.786c-.034-.16-.192-.275-.378-.275H7.136a.42.42 0 00-.28.1.32.32 0 000 .488.42.42 0 00.28.1h2.032l1.922 8.373c.263 1.124 1.394 1.934 2.71 1.939h9.086c.21-.008.377-.16.377-.344 0-.184-.167-.336-.377-.343h-9.087c-.941-.004-1.75-.584-1.938-1.39l-.157-.672h10.57c.976-.032 1.792-.658 1.954-1.499l1.421-4.25v-.069a.304.304 0 00-.114-.275zm-12.12 13.842c1.23 0 2.225-.896 2.225-2 0-1.105-.996-2-2.224-2-1.229 0-2.225.895-2.225 2 0 1.104.996 2 2.225 2zm7.787 0c1.229 0 2.225-.896 2.225-2 0-1.105-.996-2-2.225-2-1.228 0-2.225.895-2.225 2 0 1.104.997 2 2.225 2zM4.328 8.878h1.438c.524.014.949.39.976.863-.01.472-.43.851-.95.858H4.354v1.302c-.016.47-.432.846-.95.86-.52-.006-.942-.387-.95-.86V10.6H1.018c-.52-.007-.94-.386-.95-.858a.77.77 0 01.278-.597.946.946 0 01.672-.22H2.43V7.624a.804.804 0 01.273-.614.984.984 0 01.677-.247c.521.008.941.389.949.86v1.256z"" fill=""#fff""></path></svg></span><span>Add to cart</span><span class=""pdp-jss98""><svg width=""26"" height=""17"" fill=""none"" xmlns=""http://www.w3.org/2000/svg""><path fill-rule=""evenodd"" clip-rule=""evenodd"" d=""M25.535 2.92a.374.374 0 00-.283-.097H10.286l-.41-1.786c-.034-.16-.192-.275-.378-.275H7.136a.42.42 0 00-.28.1.32.32 0 000 .488.42.42 0 00.28.1h2.032l1.922 8.373c.263 1.124 1.394 1.934 2.71 1.939h9.086c.21-.008.377-.16.377-.344 0-.184-.167-.336-.377-.343h-9.087c-.941-.004-1.75-.584-1.938-1.39l-.157-.672h10.57c.976-.032 1.792-.658 1.954-1.499l1.421-4.25v-.069a.304.304 0 00-.114-.275zm-12.12 13.842c1.23 0 2.225-.896 2.225-2 0-1.105-.996-2-2.224-2-1.229 0-2.225.895-2.225 2 0 1.104.996 2 2.225 2zm7.787 0c1.229 0 2.225-.896 2.225-2 0-1.105-.996-2-2.225-2-1.228 0-2.225.895-2.225 2 0 1.104.997 2 2.225 2zM4.328 8.878h1.438c.524.014.949.39.976.863-.01.472-.43.851-.95.858H4.354v1.302c-.016.47-.432.846-.95.86-.52-.006-.942-.387-.95-.86V10.6H1.018c-.52-.007-.94-.386-.95-.858a.77.77 0 01.278-.597.946.946 0 01.672-.22H2.43V7.624a.804.804 0 01.273-.614.984.984 0 01.677-.247c.521.008.941.389.949.86v1.256z"" fill=""#fff""></path></svg>Added!</span><span class=""pdp-jss97""><div class=""pdp-MuiCircularProgress-root pdp-MuiCircularProgress-colorSecondary pdp-MuiCircularProgress-indeterminate"" role=""progressbar"" style=""width: 30px; height: 30px;""><svg class=""pdp-MuiCircularProgress-svg"" viewBox=""22 22 44 44""><circle class=""pdp-MuiCircularProgress-circle pdp-MuiCircularProgress-circleIndeterminate"" cx=""44"" cy=""44"" r=""20.2"" fill=""none"" stroke-width=""3.6""></circle></svg></div></span></button>",Add To Cart
https://uk.jbl.com/home?countrySelector=yes&ged=off,"<button class=""btn btn-default btn-block add-to-cart btn_primary_ADA"" id=""add-to-cart"" type=""button"" title=""Add to Cart"" value=""Add to Cart"" data-gtm-vis-has-fired-7462654_622=""1"" data-gtm-vis-has-fired-7462654_636=""1"" data-gtm-vis-has-fired-7462654_621=""1"">
					<span class=""btn_ADA"" data-gtm-vis-has-fired-7462654_622=""1"" data-gtm-vis-has-fired-7462654_636=""1"" data-gtm-vis-has-fired-7462654_621=""1"">
					<i class=""icon-cart"" data-gtm-vis-has-fired-7462654_622=""1"" data-gtm-vis-has-fired-7462654_636=""1"" data-gtm-vis-has-fired-7462654_621=""1""></i>
					
	 


	











Add to Cart






 
	
					</span>
				</button>",Add To Cart
https://www.leam.com/it_eu/,"<button type=""button"" title=""Add to Cart"" class=""button btn-cart2"" onclick=""productAddToCartForm.submit(this)"">
			<span><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Add to Cart</font></font></span></button>",Add To Cart
https://www.prettylittlething.com/?refresh=1647018715474,"<button data-id=""1645587"" id=""add-to-bag"" type=""button"" title=""Add to Bag"" class=""btn product-add analytics-tracking js-select-addtocartbutton"" data-event-category=""Product"" -event-action=""Add To Bag"" data-event-label=""Blue Marble Print Slinky Halterneck Cut Out Bodycon Dress"">Add To Bag</button>",Add To Cart
https://www.alibris.com/,"<button class=""btn btn-lg btn-main add-cart"" aria-label=""add to cart overlay"" data-toggle=""modal"" id=""btn-item-add-to-cart-17128146846"" onclick=""javascript:showOverlay('17128146846', '50658589', '9781338535624', '', false, '');"">Add to Cart</button>",Add To Cart
https://colourpop.com/,"<input type=""submit"" class=""btn"" value=""Add to Bag"">",Add To Cart
https://www.staples.ca/,"<button class=""button button--submit product-form__button"" type=""submit""><div>Add To Cart</div></button>",Add To Cart
https://www.leroymerlin.fr/,NaN,Add To Cart
https://eu.cettire.com/,"<button id=""product-detail--add-cart-button"" class=""_3fU5wGy5KSP1_eZPk5JtcM""><span class="""">Add to bag</span><svg class=""_9tGyXrbJ04vWJ0GMrQaMW"" xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 20 20""><path d=""M20 10c0 5.523-4.477 10-10 10S0 15.523 0 10 4.477 0 10 0v2c-4.418 0-8 3.582-8 8s3.582 8 8 8 8-3.582 8-8h2z""></path></svg><svg class=""_3u0XFjGPBNSXwuh2yF8W24"" width=""32"" height=""32"" viewBox=""0 0 32 32"" fill=""none""><path class=""vpSR2fTeWJ3PmPFLmzNE"" d=""M6 18L11 23L25 9"" stroke=""white"" stroke-width=""2""></path></svg></button>",Add To Cart
https://www.pacsun.com/,"<button data-click_name=""Add to Bag"" class=""js-add-to-cart add-to-cart btn btn-primary"" data-toggle=""modal"" data-target=""#chooseBonusProductModal"" data-pid=""0784454210085"" data-is-orderable=""false"" data-variant-selections=""[{&quot;id&quot;:&quot;size&quot;,&quot;isSelected&quot;:false,&quot;displayName&quot;:&quot;Size&quot;},{&quot;id&quot;:&quot;color&quot;,&quot;isSelected&quot;:true,&quot;displayName&quot;:&quot;Color&quot;,&quot;selectedValue&quot;:&quot;510&quot;}]"" data-pname=""Cargo Carpenter Jeans"" data-brand=""PacSun Kids"" data-price=""39.95"" data-quantity=""1.0"" data-category=""kids-pants"" data-product_color=""LIGHT INDIGO"" data-bopis=""no"" data-discount=""$0.00"" data-product_sku=""0784454210085"" data-markdown_type=""regular price discount"" data-order_type=""standard order"" data-flag="""">
Add to Bag
</button>",Add To Cart
https://www.woolworths.com.au/,"<button _ngcontent-serverapp-c64="""" type=""button"" class=""cartControls-addButton button button--primary _outOfTrolleyFocus""><span _ngcontent-serverapp-c64="""" class=""cartControls-addCart""> Add to cart <i _ngcontent-serverapp-c64="""" aria-hidden=""true"" class=""cartControls-cartIcon iconShop-Cart-Filled""></i></span></button>",Add To Cart
https://www.jomashop.com/,"<button type=""button"" class=""add-to-cart-btn btn btn-primary""><span>Add to Bag</span></button>",Add To Cart
https://www.net-a-porter.com/en-mt/,"<button class=""Button10 Button10--primary AsyncButton10 CTAButtons84__addToBag primaryButton"" aria-label=""Add to Bag"">Add to Bag</button>",Add To Cart
https://www.forever21.com/,"<button class=""product-add__button add-to-cart button button--primary set--w-100 font-weight--bold text-transform--uppercase"" data-pid=""20004616240101"" data-product-component=""add-button"" onclick=""if (!window.__cfRLUnblockHandlers) return false; getRecaptchaToken(event, '6Lca8M0UAAAAAKjc5JpX2z3SlH3P7gcKDiRJ5tXi', 'addegift');"" onmouseover=""if (!window.__cfRLUnblockHandlers) return false; getRecaptchaToken(event, '6Lca8M0UAAAAAKjc5JpX2z3SlH3P7gcKDiRJ5tXi', 'addegift');"" onfocus=""if (!window.__cfRLUnblockHandlers) return false; getRecaptchaToken(event, '6Lca8M0UAAAAAKjc5JpX2z3SlH3P7gcKDiRJ5tXi', 'addegift');"" ontouchstart=""getRecaptchaToken(event, '6Lca8M0UAAAAAKjc5JpX2z3SlH3P7gcKDiRJ5tXi', 'addegift');"" data-add-ready="""">
Add to Cart
</button>",Add To Cart
https://fineartamerica.com/,"<button type=""button"" id=""buttonaddtocart"" onclick=""globalAddToCartUniqueId('1628ea5096d2416447810', '/featured/fresh-paint-2-jane-davies.html?product=wood-print', 1);"">ADD TO CART</button>",Add To Cart
https://www.lush.com/uk/en,"<button data-test=""add-to-basket-button"" class=""button__Element-sc-93eftx-0 eBpaMl pBasicInfoAddToBagButtonstyles__AddButton-sc-1qx6aas-1 notranslate"" type=""button""><div class=""box__Box-sc-1fis1rt-0 pBasicInfoPrice__IconBagWrap-sc-3flwmc-0 iEgGeX hzMcYo""><svg width=""1em"" height=""1em"" viewBox=""0 0 20 25"" focusable=""false"" role=""presentation"" aria-hidden=""true"" name="""" class=""box__Box-sc-1fis1rt-0 _icon-constructor__Svg-sc-1rjim1r-0 fniLFO qDJwA""><path fill=""currentColor"" d=""M2,22.5L3,8.3h2.2v3.4c0,0.5,0.4,0.8,0.9,0.8s0.9-0.4,0.9-0.8V8.3h6.5v3.4c0,0.5,0.4,0.8,0.9,0.8 c0.5,0,0.9-0.4,0.9-0.8V8.3h2.1l1,14.2H2z M6.8,5c0-1.7,1.4-3.1,3.2-3.1s3.2,1.4,3.2,3.1v1.7H6.8V5z M18.8,7.3L18.8,7.3L18.8,7.3 c0-0.5-0.4-0.8-0.9-0.8h-3V4.8C15,2.2,12.7,0,10,0C7.2,0,5,2.2,5,4.8v1.7H2c-0.4,0-0.8,0.3-0.9,0.8L0,23.3c0,0.2,0.1,0.4,0.2,0.6 c0.1,0.2,0.4,0.3,0.7,0.3h18.3c0.3,0,0.5-0.1,0.6-0.2c0.2-0.2,0.3-0.4,0.2-0.6L18.8,7.3z""></path></svg></div>Add to bag - £20.00</button>",Add To Cart
https://www.eu.forzieri.com/,"<button type=""submit"" class=""btn btn--primary gaq"" id=""btnAdd"" data-gaq=""[&quot;_trackEvent&quot;, &quot;Buttons&quot;, &quot;Add to shopping bag&quot;, &quot;product_view&quot;]"">
									Add to shopping bag
								</button>",Add To Cart
https://www.packtpub.com/,NaN,Add To Cart
https://www.underarmour.com/en-us/,"<button class=""js-add-to-cart g-button_base g-button_tertiary b-add_to_bag-cta"" data-pid=""195252615321"" data-added-msg=""Added"" data-add-another=""Add Another"" data-addto-bag=""Add to Bag"" data-pre-order=""Pre Order"" data-coming-soon=""Coming Soon"" data-is-coming-soon=""false"" exclusive-oos=""false"" data-oos=""Out Of Stock"">
Add to Bag
</button>",Add To Cart
https://www.hsn.com/,"<input data-object-id=""20440703"" data-object-webmid=""10087314"" data-isasis=""0"" data-isalcohol=""0"" type=""submit"" data-ispreorder=""0"" value=""Add To Bag"" class=""add-to-bag"" onclick=""cmCreateManualLinkClickTag('product-add-to-bag?cm_re=ProductPage-_-AddToBag-_-NA&amp;cm_sp=ProductPage-_-AddToBag-_-NA', 'AddToBag') "" tabindex=""-1"" style=""position: absolute; left: -9999px;"">",Add To Cart
https://stylesforless.com/,"<button type=""button"" class=""add-to-cart-btn btn btn-primary""><span>Add to Bag</span></button>",Add To Cart
https://www.abebooks.com/,"<a id=""add-to-basket-link"" class=""btn-abebooks btn-add-to-basket btn-muted"" href=""/servlet/ShopBasketPL?ac=a&amp;it=1&amp;ik=10346728858&amp;cm_sp=add-_-bdp-_-bsk&amp;bdpimage=bseller&amp;cmtrack_data="">
                  <i></i>Add to basket
                </a>",Add To Cart
https://www.harborfreight.com/,"<button aria-label="""" class=""button__button--Gw2YBc buttonPrimary buttonLarge productActionButton button__buttonPrimary--tRVCwJ"" name="""" type=""button"" data-dy-event-attached=""true"">Add to Cart</button>",Add To Cart
https://www.joann.com/,"<button class=""product-add__button add-to-cart button button--primary set--w-100"" data-pid=""18513010"" data-product-set="""" data-component=""add-btn"" data-product-component=""add-button"" data-url=""/on/demandware.store/Sites-JoAnn-Site/default/Cart-AddProduct"" data-store-id="""" data-gtm-vis-recent-on-screen-31201899_49=""3898"" data-gtm-vis-first-on-screen-31201899_49=""3898"" data-gtm-vis-total-visible-time-31201899_49=""100"" data-gtm-vis-has-fired-31201899_49=""1"">
            ADD TO BAG FOR SHIPPING
        </button>",Add To Cart
https://www.kobo.com/,"<button type=""button"" class=""purchase-action add-to-cart"" data-track-info=""{&quot;description&quot;:&quot;AddToCart&quot;}""><span class=""text"">Add to cart</span></button>",Add To Cart
https://www.crateandbarrel.com/,"<button type=""button"" data-id=""addToCartButton"" class=""button button-primary button-xl button-add-single button-hover"" value=""addToCart"" aria-describedby=""summary-custom-product""><span>Add to Cart</span></button>",Add To Cart
https://www.primark.com/,NaN,Add To Cart
